,state,city_or_county,address,latitude,longitude
9264,Illinois,Springfield,2200 block of Old Jacksonville Road,39.7868,-89.6947
9280,Illinois,Waukegan,Hickory and Center,42.3707,-87.8373
9284,Illinois,Chicago,1600 block of West 21st Pl,41.8525,-87.7407
9298,Illinois,Chicago,4000 block of West Van Buren St,41.8753,-87.7255
9302,Illinois,Chicago,7600 block of South Stony Island Ave,41.7564,-87.5864
9345,Illinois,Mattoon,200 block of S 30th St,39.4821,-88.3923
9348,Illinois,Chicago,2000 block of West 67th St,41.7721,-87.6737
9369,Illinois,Chicago,8700 block of South Escanaba Ave,41.7372,-87.5546
9405,Illinois,Chicago,1000 block of West 104th Pl,41.7041,-87.6476
9410,Illinois,Chicago,4300 block of West Cermak Road,41.8528,-87.6228
9454,Illinois,Danville,600 North Vermilion Street,,
9514,Illinois,Peoria,2920 NE Adams St.,40.703,-89.5781
9541,Illinois,Urbana,Cunningham Avenue,40.1157,-88.2063
9544,Illinois,Berkeley,1500 block of Morris Ave,41.8866,-87.9012
9560,Illinois,Chicago,1600 East 95th Street,41.7223,-87.5847
9573,Illinois,Downs,,40.4071,-88.8533
9580,Illinois,Chicago, 9700 South Muskegon Avenue,41.7182,-87.5558
9619,Illinois,Peoria,100 block of North Merriman Court,40.6893,-89.6053
9644,Illinois,Chicago,6100 block of South Sangamon Ave,41.7832,-87.6489
9647,Illinois,Chicago,2500 block of North Lake Shore Dr,41.9285,-87.6321
9656,Illinois,Rockford,400 block of Forest Ave,42.2793,-89.1096
9668,Illinois,Chicago,13000 block of South Evans Ave,41.6591,-87.6034
9671,Illinois,Chicago,1700 block of West 18th St,41.858,-87.669
9672,Illinois,Chicago,1200 block of West Albion Ave,42.0026,-87.6608
9675,Illinois,East Saint Louis,3793 St Clair Ave,38.6169,-90.1118
9681,Illinois,Chicago,5400 South Carpenter Street,41.7959,-87.6516
9705,Illinois,Springfield,Eighth Street and Griffiths Ave,39.8269,-89.6446
9759,Illinois,Chicago,3000 block of South Tripp Ave,41.8385,-87.7308
9780,Illinois,Chicago,6500 block of South Green St,41.776,-87.6462
9814,Illinois,Palatine,1900 Green Lane North,42.1456,-88.0145
9828,Illinois,Chicago,4900 block of North Ridgeway,41.9704,-87.7223
9830,Illinois,Chicago,10000 W O'Hare Ave,41.9715,-87.8954
9842,Illinois,Decatur,3798 N. Woodford,39.8918,-88.9363
9855,Illinois,Peoria,3505 NE Adams St.,40.7205,-89.5571
9856,Illinois,Peoria,2030 Friedan St,40.6713,-89.6404
9871,Illinois,Alton,Hellrung Park ,38.8906,-90.1843
9878,Illinois,Rockford,1800 block of Woodruff Ave,42.2544,-89.0667
9930,Illinois,Chicago,4400 block of South Princeton Ave,41.8144,-87.6338
9998,Illinois,Chicago,7500 South Racine Avenue,41.7581,-87.654
10035,Illinois,Rockford,"1354 N. 2nd St,",42.2826,-89.0691
10044,Illinois,Elgin,I-355 Ogden Ave,42.0354,-88.2826
10049,Illinois,Chicago,1200 West 70th Street,41.7669,-87.6542
10090,Illinois,Chicago,4300 W. Jackson,41.8771,-87.7337
10107,Illinois,Rock Island,6th Street and 6th Avenue,41.5033,-90.5897
10151,Illinois,Chicago,200 block of South Leavitt St,41.8784,-87.6818
10159,Illinois,Chicago,200 South Western Ave,41.8783,-87.6867
10177,Illinois,Chicago,600 West 124th,41.6688,-87.637
10181,Illinois,Peoria,2519 W. Reservoir Blvd,40.7327,-89.632
10196,Illinois,Champaign,Hanover Court,40.1464,-88.2707
10201,Illinois,Byron,N. Hoisington Road,42.1786,-89.2985
10207,Illinois,Chicago,12000 block of South Emerald,41.6777,-87.6416
10209,Illinois,Saint Charles,38 Mallard Lake Rd,41.9653,-88.3623
10245,Illinois,Chicago,700 block of North Sangamon,41.8953,-87.6514
10268,Illinois,Chicago, 7700 block of South Luella Ave,41.7552,-87.5703
10270,Illinois,Chicago,13600 block of South Brainard,41.6482,-87.5456
10276,Illinois,Chicago,7200 North Oleander Avenue,42.0115,-87.8152
10285,Illinois,Chicago,700 block of North Green St,41.8953,-87.6491
10292,Illinois,Quincy,3000 South 24th ,39.8946,-91.3779
10299,Illinois,Chicago,900 block of West Chicago Ave,41.8964,-87.6504
10307,Illinois,Peoria,3440 W Oakcrest Dr,40.7198,-89.6466
10312,Illinois,Chicago,West 61st and South Normal,41.7835,-87.6376
10319,Illinois,Alton,700 block of Silver Street,38.8939,-90.1675
10323,Illinois,Chicago,4600 block of West Cortland,41.915,-87.7421
10342,Illinois,Quincy,3000 block of South 24th St,39.8947,-91.3779
10354,Illinois,Chicago,South Parnell and West 118th,41.6797,-87.6359
10375,Illinois,Chicago,2300 block of West Madison Street,41.8812,-87.684
10378,Illinois,Springfield,2800 block of Poplar Place,39.7889,-89.6167
10416,Illinois,Chicago,9600 block of South Carpenter,41.7191,-87.6495
10417,Illinois,Peoria,600 block of East Virginia Ave,40.7182,-89.5877
10432,Illinois,Chicago,4000 block of West 21st Pl,41.8526,-87.7248
10538,Illinois,Orland Park,16530 104th Ave.,41.5904,-87.8719
10545,Illinois,Peoria,3311 N Sterling Ave,40.7274,-89.6321
10567,Illinois,Moline,2930 16th St,41.483,-90.5122
10570,Illinois,Elmwood,3406 N. Cedar Bluff Road,40.8365,-89.9853
10682,Illinois,Chicago,3500 block of South Rhodes Ave,41.8307,-87.6154
10696,Illinois,Rockford,1100 block of Crosby St,42.2693,-89.0788
10702,Illinois,Rockford,Claremont Street and Westmoreland Ave,42.2725,-89.1626
10706,Illinois,Peoria,907 W. Johnson St,40.6866,-89.6081
10736,Illinois,Northfield,800 North Happ Road,42.1138,-87.7802
10770,Illinois,Springfield,1901 S. 15th St.,39.7812,-89.6358
10783,Illinois,Moline,2200 69th Ave,41.4577,-90.5073
10786,Illinois,Peoria,1700 West Butler Street,40.684,-89.6196
10834,Illinois,Northfield,800 Happ Road,42.1138,-87.7802
10863,Illinois,Peoria,700 block of East Kansas St,40.7113,-89.5863
10872,Illinois,Peoria,1017 W. Main St.,40.6998,-89.6092
10878,Illinois,Oak Park,,41.8882,-87.7993
10883,Illinois,Chicago,8800 block of South Prairie Ave,41.7338,-87.6177
10889,Illinois,Chicago,5100 South Emerald Avenue ,41.8014,-87.6444
10893,Illinois,Chicago,1500 West Morse Avenue,42.0082,-87.6682
10910,Illinois,Chicago,9400 South Commercial Avenue,41.7245,-87.5511
10931,Illinois,Chicago,300 East 51st Street,41.8022,-87.6188
10935,Illinois,Chicago,4100 South Drexel Avenue,41.8204,-87.6053
10939,Illinois,Chicago,9600 South Princeton Ave,41.7193,-87.6311
10961,Illinois,Springfield,2100 Wirt Avenue,39.7779,-89.6283
10973,Illinois,Chicago,2300 West Lawrence Ave,41.9687,-87.6877
11005,Illinois,Chicago,1600 East 72nd Street,41.7642,-87.5859
11006,Illinois,Moline,2200 69th Ave,41.4577,-90.5073
11022,Illinois,Chicago,3500 West Hirsch Street,41.9065,-87.7149
11036,Illinois,Champaign,100 Bellefontaine Street,40.1295,-88.2388
11059,Illinois,Chicago,4000 West Fullerton Avenue,41.9246,-87.7268
11069,Illinois,Chicago,6200 South Rhodes Avenue,41.7817,-87.6121
11100,Illinois,Chicago,6800 South Throop Street,41.7704,-87.657
11104,Illinois,Chicago,500 West Tremont Street,41.7921,-87.6378
11113,Illinois,Chicago,6100 South Indiana Avenue,41.7838,-87.6206
11117,Illinois,Chicago,8100 South East End Avenue,41.8025,-87.5854
11132,Illinois,Chicago,2800 West Augusta Boulevard,41.8993,-87.6968
11193,Illinois,Chicago,5000 South Marshfield Avenue,41.8026,-87.6661
11229,Illinois,Chicago,5100 South Marshfield Avenue ,41.8007,-87.6661
11245,Illinois,Chicago, 7100 South Peoria Street,41.7652,-87.6469
11273,Illinois,Chicago,8300 South Colfax Avenue,41.7443,-87.5616
11290,Illinois,West Frankfort,1945 Old Marion Road,37.889,-88.9019
11302,Illinois,Chicago,11300 South Forest Avenue,41.689,-87.6157
11310,Illinois,Chicago,10100 South State Street,41.71,-87.6237
11318,Illinois,Chicago,2400 East 74th Street ,41.7609,-87.5664
11338,Illinois,Chicago,8400 South Kingston Avenue,41.742,-87.5625
11340,Illinois,Chicago,2500 East 84th Street,41.7427,-87.5637
11391,Illinois,Chicago,4415 S. King Drive,41.8143,-87.6164
11394,Illinois,Joliet,300 Herkimer Street,41.5301,-88.0737
11396,Illinois,Markham,3200 W 161st St,41.5971,-87.6947
11421,Illinois,Chicago,1000 West Wilson Avenue,41.9654,-87.6548
11440,Illinois,Chicago,2400 West 63rd Street,41.7793,-87.6843
11453,Illinois,Chicago,1000 West Wilson Avenue,41.9654,-87.6548
11456,Illinois,Chicago,78th and Kingston,41.7536,-87.5626
11479,Illinois,Chicago,8400 South Bennett Avenue,41.742,-87.5783
11525,Illinois,Chicago,2400 West 63rd Street,41.7793,-87.6843
11540,Illinois,Chicago,5700 Midway Park,41.8891,-87.7688
11559,Illinois,Chicago,900 North Pulaski Road,41.8977,-87.7262
11576,Illinois,Machesney Park,Evans Avenue and Rogers Street,42.3325,-89.0488
11589,Illinois,Peoria,3712 N. University St,40.7327,-89.6126
11601,Illinois,Edwardsville,2 Prairie Drive ,38.8061,-89.9991
11616,Illinois,Chicago,Chicago and Monticello Avenue,41.8954,-87.7175
11638,Illinois,Chicago,6400 South May ,41.7777,-87.6536
11646,Illinois,Marion,400 block of West Goodall,37.7359,-88.9305
11665,Illinois,Oak Park,400 North Austin Boulevard,41.8876,-87.7749
11682,Illinois,Peoria,Madison and Homestead,40.7196,-89.559
11694,Illinois,Peoria,Reservoir Boulevard,40.7326,-89.6308
11699,Illinois,Chicago,1200 West Lawrence Avenue,41.9692,-87.6604
11743,Illinois,Champaign,1500 Kings Way,40.1452,-88.272
11758,Illinois,Chicago,3400 West Walnut Street,41.8857,-87.7113
11808,Illinois,Chicago,9600 South Carpenter Street,41.7188,-87.6493
11812,Illinois,Chicago,61st Street and Hermitage Avenue,41.7831,-87.668
11834,Illinois,Chicago,1200 South Tripp Avenue,41.8661,-87.7313
11839,Illinois,Chicago,900 North Monticello Avenue,41.8974,-87.7179
11883,Illinois,Charleston,I 57 and S Main St Exn,36.9059,-89.3523
11896,Illinois,Chicago,5400 block of West Van Buren Street,41.8751,-87.7596
11913,Illinois,Skokie,9333 Skokie Blvd,42.0508,-87.7468
11917,Illinois,Chicago,10500 block of South Wabash Avenue,41.7033,-87.6226
11921,Illinois,Springfield,2002 E. Jackson St,39.7968,-89.627
11922,Illinois,Chicago,2000 West Birchwood Avenue,42.018,-87.6805
11940,Illinois,Chicago,8200 South Loomis Boulevard,41.7448,-87.6588
11951,Illinois,Chicago,1900 North Mozart Street,41.9158,-87.6985
11953,Illinois,Chicago,13100 South Ellis Avenue,41.6571,-87.598
11955,Illinois,Jacksonville,Westwood Place ,39.7867,-89.7137
11971,Illinois,Chicago,West 26th Street and South St. Louis Avenue,41.8444,-87.7123
11978,Illinois,Chicago,4300 W Wilcox Street,41.8789,-87.7338
11980,Illinois,Chicago,500 South Clinton Street,41.8754,-87.6411
11981,Illinois,Chicago,1000 East 93rd Street,41.7258,-87.5997
12000,Illinois,Chicago,1300 South Parnell Avenue,41.7088,-87.6368
12009,Illinois,Chicago,10330 S. Elizabeth St,41.7062,-87.6537
12034,Illinois,Chicago,1400 West 110th Street,41.6941,-87.6578
12035,Illinois,East Saint Louis,1511 Missouri Ave,38.6163,-90.1468
12042,Illinois,Chicago,4600 West Division Street,41.9024,-87.7414
12084,Illinois,Chicago,,41.8781,-87.6298
12088,Illinois,East St. Louis,1432 N. 42nd St.,38.6278,-90.1061
12113,Illinois,Chicago,2600 West Wilcox Street,41.8793,-87.6912
12118,Illinois,Chicago,6200 South King Drive,41.7818,-87.6158
12159,Illinois,Chicago,3500 West Cullom Avenue,41.9594,-87.7161
12185,Illinois,Chicago,1600 West Howard Street,42.0194,-87.6701
12199,Illinois,Wauconda,100 Slocum Lake Road,42.2608,-88.1424
12226,Illinois,Chicago,7100 South Sacramento Avenue,41.7656,-87.698
12230,Illinois,Chicago,400 North Central Avenue,41.8877,-87.7651
12243,Illinois,Chicago,5900 South Campbell Avenue,41.7865,-87.6863
12276,Illinois,Chicago,6300 South Maplewood Avenue,41.7792,-87.6873
12278,Illinois,Chicago,800 West 49th Place,41.8043,-87.6454
12312,Illinois,Chicago,7700 South Aberdeen Street,41.7536,-87.6515
12316,Illinois,Peoria,600 Spitznagle Avenue,40.7137,-89.5657
12324,Illinois,Peoria,1600 South Lydia Avenue,40.6704,-89.6268
12333,Illinois,Freeport,638 W Elk St,42.2931,-89.627
12335,Illinois,Chicago,2500 West 50th Street,41.8029,-87.6867
12340,Illinois,Chicago,6600 South Halsted Street,41.7743,-87.6447
12344,Illinois,Aurora,1800 block of Tall Oaks Dr,41.7959,-88.2756
12354,Illinois,Chicago,1500 East 62nd Street,41.783,-87.5891
12372,Illinois,Chicago,1100 North North Branch Street,41.9014,-87.6536
12415,Illinois,Creal Springs,,37.6227,-88.8415
12439,Illinois,Rockford,300 North Sunset,42.2788,-89.1184
12449,Illinois,Chicago,4800 West Fullerton Avenue,41.9243,-87.747
12453,Illinois,Chicago,8400 block of South Kedzie Avenue,41.7405,-87.7025
12464,Illinois,Chicago,10700 South Wentworth Avenue,41.6995,-87.6284
12465,Illinois,Maywood,1500 St. Charles Road,41.8878,-87.852
12468,Illinois,Chicago,8200 South Ellis Avenue,41.7441,-87.6002
12472,Illinois,Chicago,2500 West Homer Street,41.9167,-87.6898
12480,Illinois,Chicago,8000 South California Avenue,41.7476,-87.6926
12491,Illinois,Chicago,8500 South Kingston Avenue,41.7403,-87.5625
12494,Illinois,Chicago,"3200 West Evergreen Avenue,",41.9056,-87.7069
12496,Illinois,Cahokia,,38.5637,-90.1689
12529,Illinois,Chicago,6300 South Mozart Street,41.7791,-87.6946
12541,Illinois,Sparland,23200 block of Hardscrabble Rd,40.9647,-89.4763
12570,Illinois,Chicago,56th and Elizabeth,41.7923,-87.656
12575,Illinois,Collinsville,Hillsborough Drive,38.6584,-89.9411
12581,Illinois,Chicago,9000 South Union Avenue,41.7306,-87.6411
12589,Illinois,Kankakee,300 North Harrison,41.1225,-87.8592
12615,Illinois,Chicago,North Avenue and Talman,41.9102,-87.6933
12624,Illinois,Chicago,Morse Avenue and Paulina,42.0078,-87.6722
12627,Illinois,Rockford,1500 block of Birch Court,42.2517,-89.0913
12628,Illinois,Chicago,3300 West Lexington Street,41.8721,-87.7085
12642,Illinois,Chicago,600 North Washtenaw Avenue,41.8934,-87.6942
12664,Illinois,Chicago,7800 South Crandon Avenue,41.753,-87.5688
12697,Illinois,Chicago,6400 South Eberhart Avenue,41.7779,-87.6132
12703,Illinois,Machesney Park,7900 N. Second St,42.3385,-89.0535
12707,Illinois,Chicago,2700 East 76th Street,,
12709,Illinois,Chicago,8400 South Burnham Avenue,41.7422,-87.5564
12723,Illinois,Chicago,6600 North Sheridan Road,42.0026,-87.6609
12724,Illinois,Peoria,2200 West Malone Street ,40.6748,-89.6274
12729,Illinois,Carbondale,500 South Illinois Avenue,37.7234,-89.2165
12742,Illinois,Chicago, Ashland and Grand,41.891,-87.6672
12764,Illinois,Chicago,1500 East 79th Street,41.7515,-87.5876
12772,Illinois,Chicago,8200 South Maryland Avenue,41.7458,-87.6039
12776,Illinois,Chicago,8100 South Kilpatrick Avenue,41.745,-87.7386
12782,Illinois,Chicago,100 East 120th Street,41.6762,-87.6204
12805,Illinois,Chicago,4900 South Paulina,41.8049,-87.6673
12822,Illinois,Chicago,,,
12834,Illinois,Chicago,500 North Cicero Avenue,41.8899,-87.7457
12856,Illinois,Chicago,2000 East 71st Street,41.7663,-87.5755
12867,Illinois,Chicago,3200 West Huron Street,41.8937,-87.7065
12891,Illinois,Springfield,800 South 23rd Street,39.7934,-89.6219
12897,Illinois,Chicago,2700 West North Avenue,41.9104,-87.6947
12938,Illinois,Chicago,18th Street at Carpenter Street,41.858,-87.6534
12960,Illinois,Chicago,3000 West 53rd Place,41.7964,-87.6995
13031,Illinois,Harvey,16940 Halsted St,41.5848,-87.6365
13049,Illinois,Chicago,6000 South Indiana Avenue,41.7856,-87.6207
13059,Illinois,Chicago,900 North Kedzie Avenue,41.8976,-87.7067
13068,Illinois,Aurora,231 Constitution Drive,41.7578,-88.3672
13099,Illinois,Rockford,1400 Garden Court,42.2529,-89.0927
13146,Illinois,Chicago,3300 West Fulton Boulevard,41.8867,-87.7089
13154,Illinois,Waukegan,100 block of Philippa Avenue,42.3611,-87.8423
13184,Illinois,Chicago,6400 South Martin Luther King Drive,41.7784,-87.6156
13199,Illinois,Chicago,4000 West Madison Street,41.8808,-87.7264
13219,Illinois,Chicago,1 S. Dearborn St.,41.882,-87.6293
13231,Illinois,Peoria,400 Hayward Street,40.7057,-89.5703
13236,Illinois,Chicago,2000 Lincoln Park West,41.9196,-87.6365
13238,Illinois,Palos Heights,7900 West 131st Street,41.6532,-87.8127
13243,Illinois,Peoria,200 West Virginia Avenue,40.7184,-89.5922
13251,Illinois,Chicago,900 East 79th Street,41.7513,-87.6027
13266,Illinois,Chicago,3300 South Bell Avenue,41.8339,-87.6816
13320,Illinois,Chicago,North Ashland Avenue and West Jonquil Terrace,42.0211,-87.67
13345,Illinois,Chicago,12000 South Perry Avenue,41.6756,-87.6251
13349,Illinois,Peoria,McClure Avenue and Bigelow Street,40.7177,-89.597
13350,Illinois,Chicago,100 West Garfield Boulevard,41.7946,-87.6278
13394,Illinois,Fairview Heights,,38.5924,-89.9957
13408,Illinois,Springfield,Monroe Street and Clocktower Drive,39.7889,-89.7035
13429,Illinois,Chicago,600 East Grand Avenue,41.892,-87.6142
13500,Illinois,Chicago,13100 South Corliss Avenue ,41.6566,-87.6024
13502,Illinois,Chicago,1400 Jackson Avenue,41.8773,-87.6638
13552,Illinois,Peoria,1500 West Butler Street,40.684,-89.6168
13622,Illinois,Waukegan,,42.3641,-87.8313
13629,Illinois,Collinsville,100 North Aurora,38.6713,-89.9822
13634,Illinois,Chicago,5200 North Rockwell Street,41.9759,-87.6942
13646,Illinois,Chicago,2300 North Mango Avenue,41.9226,-87.7697
13650,Illinois,Chicago,2900 West Flournoy Street,41.8729,-87.6991
13659,Illinois,Chicago,7200 South Kimbark Avenue,41.7641,-87.5935
13674,Illinois,Chicago,9300 South May Street,41.724,-87.6519
13676,Illinois,Chicago,100 North Long Avenue,41.8823,-87.7602
13677,Illinois,Chicago,7500 South May Street,41.7572,-87.6528
13695,Illinois,Chicago,7000 South Rockwell Avenue,41.7664,-87.6883
13702,Illinois,Peoria,1600 N. Knoxville Ave,40.7066,-89.5939
13717,Illinois,Chicago,8900 South Justine,41.732,-87.6618
13723,Illinois,Chicago,600 North Laramie Avenue,41.8913,-87.7558
13726,Illinois,Chicago,5200 West Monroe Stree,41.8794,-87.7551
13728,Illinois,Chicago,5600 South Morgan Street ,41.7923,-87.6503
13733,Illinois,Chicago,8200 South Houston Avenue,41.7458,-87.5504
13738,Illinois,Chicago,400 North Ashland Avenue,41.8889,-87.6672
13742,Illinois,Chicago,600 North Racine Avenue,41.8925,-87.6574
13743,Illinois,Chicago,4959 West North Avenue,41.9095,-87.7497
13744,Illinois,Chicago,5200 West Congress Parkway,41.874,-87.7548
13766,Illinois,Saint Elmo,,39.0219,-88.8461
13771,Illinois,Carbondale,700 East Grand Avenue,37.7176,-89.2066
13780,Illinois,Chicago,6600 South Maryland Avenue,41.7748,-87.6049
13783,Illinois,Chicago,6900 South Halsted Street,41.7686,-87.6446
13811,Illinois,Chicago,5300 South Austin Avenue,41.7957,-87.7722
13819,Illinois,Chicago,2800 North Kostner Avenue ,41.9317,-87.7368
13822,Illinois,Chicago,1700 North Kimball Avenue,41.9119,-87.7118
13826,Illinois,Chicago,1700 West Rosehill Street,41.9867,-87.6715
13831,Illinois,Chicago,West 112th Street,41.6904,-87.6604
13834,Illinois,Chicago,1700 West 85th Street,41.7394,-87.6656
13873,Illinois,Rockford,800 10th Street,42.2594,-89.0742
13894,Illinois,Chicago,8300 South Ada Street,41.7426,-87.6572
13898,Illinois,Chicago,2800 South Sawyer Avenue,41.8401,-87.7062
13919,Illinois,Montgomery,1300 block of Jackson St,41.7289,-88.3104
13932,Illinois,Chicago,5314 South Austin Ave,41.7957,-87.7722
13937,Illinois,Chicago,Pulaski Road and Wabansia Avenue,41.9117,-87.7264
13952,Illinois,Chicago,8200 South Avalon Avenue,41.7454,-87.5942
13955,Illinois,Peoria,2500 North Linn Street,40.7176,-89.5954
13969,Illinois,Chicago,6600 South Michigan Ave,41.7748,-87.6231
13986,Illinois,Chicago,1600 East 69th Street,41.7697,-87.5859
13999,Illinois,Rockford,Cameron and North Rockton,42.307,-89.0968
14002,Illinois,Chicago,9800 South Loomis Street,41.7159,-87.6576
14085,Illinois,Rockford,3100 8th Street,42.2273,-89.0797
14090,Illinois,Joliet,400 block of Algonquin Street,41.5322,-88.0422
14115,Illinois,Chicago,7500 South Yale Avenue,41.7577,-87.6315
14118,Illinois,Peoria,2200 Northeast Madison Avenue,40.7094,-89.5668
14129,Illinois,Rock Island,1520 11th Street,41.4966,-90.5854
14134,Illinois,East Saint Louis,1441 Kingshighway,38.6282,-90.0935
14139,Illinois,Chicago,1800 South Central Park Avenue.,41.8571,-87.7152
14149,Illinois,Lincoln,700 Pulaski Street,40.144,-89.3604
